Car_id,Publish_period,End_Date,Departure_Date,Distance_travelled,Color,N_Photos,Price,N_Inquires,is_sold
XL3-1211367,12,1.45E+18,1.45E+18,48607,White,33,62000,4,1
XL3-1234919,25,1.45E+18,1.46E+18,61232,Silver,33,70000,6,0
XL3-1234919,24,1.45E+18,1.46E+18,61232,Silver,33,47000,6,1
XL3-1192540,3,1.45E+18,1.45E+18,45730,Silver,31,60000,13,0
XL3-1192540,26,1.45E+18,1.45E+18,45730,Silver,31,48000,13,1
XL3-1262127,29,1.45E+18,1.45E+18,59034,Silver,32,70000,16,0
XL3-1262127,16,1.45E+18,1.45E+18,59034,Silver,32,43500,16,1
XL3-1225838,34,1.45E+18,1.45E+18,49518,Black,33,82000,23,0
XL3-1225838,16,1.45E+18,1.45E+18,49518,Black,33,55500,23,1
XL3-1045027,21,1.45E+18,1.45E+18,47446,Silver,32,75000,4,0
XL3-1045027,12,1.45E+18,1.45E+18,47446,Silver,32,59500,4,1
XL3-1505585,8,1.45E+18,1.45E+18,34517,Silver,30,75000,13,0
XL3-1505585,25,1.45E+18,1.45E+18,34517,Silver,30,59000,13,1
XL3-1012118,19,1.45E+18,1.45E+18,49718,Silver,31,73000,9,0
XL3-1012118,22,1.45E+18,1.45E+18,49718,Silver,31,55500,9,1
XL3-1257195,40,1.45E+18,1.45E+18,49126,Black,30,75000,12,0
XL3-1257195,2,1.45E+18,1.45E+18,49126,Black,30,47000,12,1
XL3-1253771,28,1.45E+18,1.46E+18,54624,Black,30,85000,6,0
XL3-1253771,25,1.45E+18,1.46E+18,54624,Black,30,57000,6,1
XL3-1501153,4,1.45E+18,1.45E+18,23518,Silver,30,75000,9,0
XL3-1501153,27,1.45E+18,1.45E+18,23518,Silver,30,55000,9,1
XL3-1501270,42,1.45E+18,1.46E+18,42656,Black,32,73000,13,0
XL3-1501270,8,1.45E+18,1.46E+18,42656,Black,32,48500,13,1
XL3-1507674,16,1.45E+18,1.45E+18,31002,White,31,68000,16,0
XL3-1507674,19,1.45E+18,1.45E+18,31002,White,31,46000,16,1
XL3-1263991,27,1.45E+18,1.46E+18,51233,Silver,31,90000,12,0
XL3-1263991,29,1.45E+18,1.46E+18,51233,Silver,31,50000,12,1
XL3-1544431,9,1.45E+18,1.45E+18,15388,Silver,32,80000,9,0
XL3-1544431,8,1.45E+18,1.45E+18,15388,Silver,32,60000,9,1
XL3-1541513,29,1.45E+18,1.45E+18,60138,Silver,30,58000,32,0
XL3-1541513,8,1.45E+18,1.45E+18,60138,Silver,30,44000,32,1
XL3-1521810,0,1.45E+18,1.45E+18,50149,Black,30,75000,6,0
XL3-1521810,36,1.45E+18,1.45E+18,50149,Black,30,60500,6,1
XL3-1191055,11,1.45E+18,1.45E+18,67611,White,30,63000,5,0
XL3-1191055,10,1.45E+18,1.45E+18,67611,White,30,52000,5,1
XL3-1540238,29,1.45E+18,1.46E+18,37802,Silver,31,80000,20,0
XL3-1540238,16,1.45E+18,1.46E+18,37802,Silver,31,51500,20,1
XL3-1562888,19,1.45E+18,1.46E+18,48712,White,30,80000,6,0
XL3-1562888,1,1.45E+18,1.46E+18,48712,White,30,64500,6,1
XL3-1504135,5,1.45E+18,1.45E+18,44154,Black,30,75000,7,0
XL3-1504135,35,1.45E+18,1.45E+18,44154,Black,30,55500,7,1
XL3-1246266,34,1.45E+18,1.46E+18,54908,Black,32,85000,6,0
XL3-1246266,10,1.45E+18,1.46E+18,54908,Black,32,56500,6,1
XL3-1261848,10,1.45E+18,1.46E+18,50213,White,33,75000,5,0
XL3-1261848,7,1.45E+18,1.46E+18,50213,White,33,65500,5,1
XL3-1105684,7,1.45E+18,1.46E+18,36490,Brown,29,88000,16,0
XL3-1105684,53,1.45E+18,1.46E+18,36490,Brown,29,45000,16,1
XL3-1508614,20,1.45E+18,1.46E+18,60111,White,34,95000,5,0
XL3-1508614,12,1.45E+18,1.46E+18,60111,White,34,84000,5,1
XL3-1565688,17,1.45E+18,1.46E+18,26080,White,30,85000,9,0
XL3-1565688,15,1.45E+18,1.46E+18,26080,White,30,61000,9,1
XL3-1278090,3,1.45E+18,1.46E+18,52438,Black,31,90000,11,0
XL3-1278090,38,1.45E+18,1.46E+18,52438,Black,31,54000,11,1
XL3-1245212,27,1.45E+18,1.46E+18,54050,Silver,33,80000,4,0
XL3-1245212,8,1.45E+18,1.46E+18,54050,Silver,33,60000,4,1
XL3-1239865,18,1.45E+18,1.46E+18,48817,White,32,75000,13,0
XL3-1239865,17,1.45E+18,1.46E+18,48817,White,32,56500,13,1
XL3-1521958,0,1.45E+18,1.46E+18,48725,Silver,30,80000,6,0
XL3-1521958,22,1.45E+18,1.46E+18,48725,Silver,30,65000,6,1
XL3-1558090,5,1.45E+18,1.46E+18,40589,Black,30,90000,29,0
XL3-1558090,42,1.45E+18,1.46E+18,40589,Black,30,42000,29,1
XL3-1539977,29,1.45E+18,1.46E+18,50887,Silver,31,90000,8,0
XL3-1539977,14,1.45E+18,1.46E+18,50887,Silver,31,54500,8,1
XL3-1517328,33,1.45E+18,1.46E+18,62918,Black,32,90000,14,0
XL3-1517328,36,1.45E+18,1.46E+18,62918,Black,32,20000,14,1
XL3-1515200,20,1.45E+18,1.46E+18,44450,White,30,100000,8,0
XL3-1515200,19,1.45E+18,1.46E+18,44450,White,30,65500,8,1
XL3-1565076,3,1.45E+18,1.46E+18,42108,Black,29,100000,4,0
XL3-1565076,38,1.45E+18,1.46E+18,42108,Black,29,74000,4,1
XL3-1149273,12,1.45E+18,1.45E+18,24998,White,32,90000,6,1
XL3-1528768,10,1.45E+18,1.46E+18,29585,Silver,30,80000,6,0
XL3-1528768,6,1.45E+18,1.46E+18,29585,Silver,30,77000,6,1
XL3-1531410,10,1.45E+18,1.45E+18,68613,White,33,75000,4,1
XL3-1095019,0,1.45E+18,1.46E+18,70836,White,33,75000,3,0
XL3-1095019,11,1.45E+18,1.46E+18,70836,White,33,72000,3,1
XL3-1508917,15,1.45E+18,1.46E+18,29702,White,29,90000,8,0
XL3-1508917,6,1.45E+18,1.46E+18,29702,White,29,82500,8,1
XL3-1247896,0,1.45E+18,1.46E+18,35220,Black,29,90000,9,0
XL3-1247896,36,1.45E+18,1.46E+18,35220,Black,29,45000,9,1
XL3-1273122,47,1.45E+18,1.46E+18,43451,Black,30,84000,8,0
XL3-1273122,2,1.45E+18,1.46E+18,43451,Black,30,48000,8,1
XL3-1527858,24,1.45E+18,1.46E+18,14671,Silver,32,110000,9,0
XL3-1527858,7,1.45E+18,1.46E+18,14671,Silver,32,94500,9,1
XL3-1264439,16,1.45E+18,1.46E+18,38227,White,31,75000,22,0
XL3-1264439,19,1.45E+18,1.46E+18,38227,White,31,52500,22,1
XL3-1529093,22,1.45E+18,1.46E+18,27945,Silver,30,90000,20,0
XL3-1529093,15,1.45E+18,1.46E+18,27945,Silver,30,50000,20,1
XL3-1031381,12,1.45E+18,1.46E+18,53935,Silver,33,75000,9,0
XL3-1031381,22,1.45E+18,1.46E+18,53935,Silver,33,55000,9,1
XL3-1521009,28,1.45E+18,1.46E+18,52954,Silver,34,80000,7,0
XL3-1521009,8,1.45E+18,1.46E+18,52954,Silver,34,52000,7,1
XL3-1514819,13,1.45E+18,1.46E+18,22800,White,31,105000,9,0
XL3-1514819,6,1.45E+18,1.46E+18,22800,White,31,96000,9,1
XL3-1055997,8,1.45E+18,1.46E+18,16618,White,31,75000,10,0
XL3-1055997,4,1.45E+18,1.46E+18,16618,White,31,72500,10,1
XL3-1563723,9,1.45E+18,1.46E+18,38282,White,31,75000,9,0
XL3-1563723,11,1.45E+18,1.46E+18,38282,White,31,65500,9,1
XL3-1530392,18,1.45E+18,1.46E+18,26801,Silver,31,95000,7,0
XL3-1530392,6,1.45E+18,1.46E+18,26801,Silver,31,80500,7,1
XL3-1230025,7,1.45E+18,1.46E+18,17094,White,30,85000,5,1
XL3-1536450,19,1.45E+18,1.46E+18,20981,White,32,90000,10,0
XL3-1536450,7,1.45E+18,1.46E+18,20981,White,32,68000,10,1
XL3-1504168,33,1.45E+18,1.46E+18,48944,Black,29,85000,19,0
XL3-1504168,9,1.45E+18,1.46E+18,48944,Black,29,41000,19,1
XL3-1140122,35,1.45E+18,1.46E+18,36401,Black,31,110000,20,0
XL3-1140122,20,1.45E+18,1.46E+18,36401,Black,31,20000,20,1
XL3-1061197,9,1.45E+18,1.46E+18,11937,White,34,100000,3,1
XL3-1019078,18,1.45E+18,1.46E+18,42090,White,33,75000,9,0
XL3-1019078,2,1.45E+18,1.46E+18,42090,White,33,54000,9,1
XL3-1197828,17,1.45E+18,1.46E+18,42780,White,68,85000,15,0
XL3-1197828,14,1.45E+18,1.46E+18,42780,White,68,60000,15,1
XL3-1238244,0,1.45E+18,1.46E+18,69005,Black,30,95000,19,0
XL3-1238244,46,1.45E+18,1.46E+18,69005,Black,30,46000,19,1
XL3-1263938,21,1.45E+18,1.46E+18,59606,Silver,30,70000,9,0
XL3-1263938,9,1.45E+18,1.46E+18,59606,Silver,30,52000,9,1
XL3-1165093,13,1.45E+18,1.46E+18,36689,White,33,100000,5,0
XL3-1165093,10,1.45E+18,1.46E+18,36689,White,33,73000,5,1
XL3-1037355,4,1.45E+18,1.46E+18,38368,Silver,31,75000,12,0
XL3-1037355,21,1.45E+18,1.46E+18,38368,Silver,31,50000,12,1
XL3-1520484,10,1.45E+18,1.46E+18,42084,Silver,32,70000,21,0
XL3-1520484,24,1.45E+18,1.46E+18,42084,Silver,32,37000,21,1
XL3-1277517,8,1.45E+18,1.46E+18,31992,White,31,80000,5,1
XL3-1534928,7,1.45E+18,1.46E+18,16803,White,31,90000,9,0
XL3-1534928,8,1.45E+18,1.46E+18,16803,White,31,53000,9,1
XL3-1253366,23,1.45E+18,1.46E+18,42190,Silver,31,90000,14,0
XL3-1253366,13,1.45E+18,1.46E+18,42190,Silver,31,49000,14,1
XL3-1064941,21,1.45E+18,1.46E+18,48291,Silver,32,70000,5,0
XL3-1064941,6,1.45E+18,1.46E+18,48291,Silver,32,40000,5,1
XL3-1549857,5,1.45E+18,1.46E+18,16032,White,30,85000,13,0
XL3-1549857,11,1.45E+18,1.46E+18,16032,White,30,66000,13,1
XL3-1543614,15,1.45E+18,1.46E+18,10116,Black,30,100000,22,0
XL3-1543614,2,1.46E+18,1.46E+18,10116,Black,30,42000,22,1
XL3-1105346,3,1.45E+18,1.46E+18,45670,White,31,90000,4,0
XL3-1105346,11,1.46E+18,1.46E+18,45670,White,31,77000,4,1
XL3-1152613,13,1.45E+18,1.46E+18,60390,White,31,90000,8,0
XL3-1152613,18,1.46E+18,1.46E+18,60390,White,31,52000,8,1
XL3-1266857,27,1.45E+18,1.46E+18,50157,Black,33,95000,26,0
XL3-1266857,22,1.46E+18,1.46E+18,50157,Black,33,40000,26,1
XL3-1546977,17,1.45E+18,1.46E+18,28865,White,32,95000,9,0
XL3-1546977,6,1.46E+18,1.46E+18,28865,White,32,56000,9,1
XL3-1519872,6,1.45E+18,1.46E+18,33272,Silver,31,75000,21,0
XL3-1519872,17,1.46E+18,1.46E+18,33272,Silver,31,52000,21,1
XL3-1544006,1,1.45E+18,1.46E+18,19964,White,31,100000,9,0
XL3-1544006,14,1.46E+18,1.46E+18,19964,White,31,86000,9,1
XL3-1500719,9,1.45E+18,1.46E+18,32479,White,32,85000,2,0
XL3-1500719,6,1.46E+18,1.46E+18,32479,White,32,71000,2,1
XL3-1072439,18,1.45E+18,1.46E+18,26198,White,32,85000,18,0
XL3-1072439,9,1.46E+18,1.46E+18,26198,White,32,47000,18,1
XL3-1563969,6,1.45E+18,1.46E+18,6716,White,32,92000,14,0
XL3-1563969,15,1.46E+18,1.46E+18,6716,White,32,130000,14,1
XL3-1077446,10,1.46E+18,1.46E+18,17439,White,32,90000,1,1
XL3-1023986,28,1.45E+18,1.46E+18,53738,Silver,32,72000,25,0
XL3-1023986,7,1.46E+18,1.46E+18,53738,Silver,32,41000,25,1
XL3-1063684,16,1.46E+18,1.46E+18,24687,White,31,75000,14,0
XL3-1063684,1,1.46E+18,1.46E+18,24687,White,31,54000,14,1
XL3-1532466,28,1.46E+18,1.46E+18,34070,Silver,31,83000,8,0
XL3-1532466,1,1.46E+18,1.46E+18,34070,Silver,31,52000,8,1
XL3-1005006,0,1.45E+18,1.46E+18,36253,White,30,74000,8,0
XL3-1005006,9,1.46E+18,1.46E+18,36253,White,30,69000,8,1
XL3-1541538,27,1.45E+18,1.46E+18,49527,Silver,31,81000,9,0
XL3-1541538,11,1.46E+18,1.46E+18,49527,Silver,31,24000,9,1
XL3-1214425,46,1.46E+18,1.46E+18,50560,Black,30,80000,18,0
XL3-1214425,0,1.46E+18,1.46E+18,50560,Black,30,37000,18,1
XL3-1526247,3,1.45E+18,1.46E+18,49121,Silver,31,80000,16,0
XL3-1526247,24,1.46E+18,1.46E+18,49121,Silver,31,43000,16,1
XL3-1510312,0,1.45E+18,1.46E+18,42883,Silver,32,85000,13,0
XL3-1510312,29,1.46E+18,1.46E+18,42883,Silver,32,43000,13,1
XL3-1540649,2,1.46E+18,1.46E+18,52264,White,30,75000,4,1
XL3-1263624,4,1.45E+18,1.46E+18,9656,White,32,90000,14,0
XL3-1263624,11,1.46E+18,1.46E+18,9656,White,32,125000,14,1
XL3-1533320,7,1.45E+18,1.46E+18,30144,White,31,85000,7,0
XL3-1533320,16,1.46E+18,1.46E+18,30144,White,31,46000,7,1
XL3-1561957,1,1.45E+18,1.46E+18,38337,Black,35,90000,10,0
XL3-1561957,38,1.46E+18,1.46E+18,38337,Black,35,40000,10,1
XL3-1262781,24,1.45E+18,1.46E+18,30745,Silver,31,100000,14,0
XL3-1262781,29,1.46E+18,1.46E+18,30745,Silver,31,20000,14,1
XL3-1515532,12,1.45E+18,1.46E+18,25525,White,32,90000,5,0
XL3-1515532,13,1.46E+18,1.46E+18,25525,White,32,56000,5,1
XL3-1107961,13,1.45E+18,1.46E+18,52183,Silver,31,85000,7,0
XL3-1107961,29,1.46E+18,1.46E+18,52183,Silver,31,40000,7,1
XL3-1208424,8,1.45E+18,1.46E+18,47974,Black,31,90000,5,0
XL3-1208424,31,1.46E+18,1.46E+18,47974,Black,31,50000,5,1
XL3-1558065,10,1.45E+18,1.46E+18,41914,Silver,31,90000,16,0
XL3-1558065,22,1.46E+18,1.46E+18,41914,Silver,31,45000,16,1
XL3-1180588,1,1.45E+18,1.46E+18,53669,Black,31,85000,7,0
XL3-1180588,30,1.46E+18,1.46E+18,53669,Black,31,60000,7,1
XL3-1559721,36,1.45E+18,1.46E+18,35645,Black,33,80000,21,0
XL3-1559721,11,1.46E+18,1.46E+18,35645,Black,33,25000,21,1
XL3-1504144,4,1.45E+18,1.46E+18,44784,Black,34,80000,9,0
XL3-1504144,35,1.46E+18,1.46E+18,44784,Black,34,30000,9,1
XL3-1082733,7,1.45E+18,1.46E+18,21161,Silver,31,90000,4,0
XL3-1082733,21,1.46E+18,1.46E+18,21161,Silver,31,63000,4,1
XL3-1546395,10,1.46E+18,1.46E+18,28970,White,31,80000,13,0
XL3-1546395,12,1.46E+18,1.46E+18,28970,White,31,38000,13,1
XL3-1127471,4,1.45E+18,1.46E+18,32576,Silver,32,95000,10,0
XL3-1127471,28,1.46E+18,1.46E+18,32576,Silver,32,54000,10,1
XL3-1530669,13,1.46E+18,1.46E+18,57940,White,32,80000,6,0
XL3-1530669,10,1.46E+18,1.46E+18,57940,White,32,54000,6,1
XL3-1512115,9,1.45E+18,1.46E+18,31158,Silver,33,80000,17,0
XL3-1512115,23,1.46E+18,1.46E+18,31158,Silver,33,29000,17,1
XL3-1208115,26,1.46E+18,1.46E+18,21818,Silver,32,90000,10,0
XL3-1208115,5,1.46E+18,1.46E+18,21818,Silver,32,53000,10,1
XL3-1530495,21,1.46E+18,1.46E+18,45933,Silver,33,85000,7,0
XL3-1530495,7,1.46E+18,1.46E+18,45933,Silver,33,49000,7,1
XL3-1541292,13,1.46E+18,1.46E+18,41553,White,40,85000,7,0
XL3-1541292,7,1.46E+18,1.46E+18,41553,White,40,56000,7,1
XL3-1070506,8,1.46E+18,1.46E+18,14180,White,31,100000,6,0
XL3-1070506,13,1.46E+18,1.46E+18,14180,White,31,91000,6,1
XL3-1226687,8,1.46E+18,1.46E+18,46842,White,31,85000,7,0
XL3-1226687,20,1.46E+18,1.46E+18,46842,White,31,40000,7,1
XL3-1118604,8,1.46E+18,1.46E+18,34470,Silver,32,80000,16,0
XL3-1118604,23,1.46E+18,1.46E+18,34470,Silver,32,36000,16,1
XL3-1049511,0,1.46E+18,1.46E+18,55995,White,32,73000,9,0
XL3-1049511,16,1.46E+18,1.46E+18,55995,White,32,47000,9,1
XL3-1135857,3,1.46E+18,1.46E+18,42291,Silver,31,90000,13,0
XL3-1135857,26,1.46E+18,1.46E+18,42291,Silver,31,44000,13,1
XL3-1136425,20,1.46E+18,1.46E+18,45847,White,31,90000,2,0
XL3-1136425,3,1.46E+18,1.46E+18,45847,White,31,54000,2,1
XL3-1200634,7,1.46E+18,1.46E+18,34384,White,30,85000,3,0
XL3-1200634,5,1.46E+18,1.46E+18,34384,White,30,77000,3,1
XL3-1527762,16,1.46E+18,1.46E+18,59911,White,63,90000,6,0
XL3-1527762,9,1.46E+18,1.46E+18,59911,White,63,50000,6,1
XL3-1539295,7,1.46E+18,1.46E+18,45108,Silver,32,90000,6,0
XL3-1539295,22,1.46E+18,1.46E+18,45108,Silver,32,47000,6,1
XL3-1501892,16,1.46E+18,1.46E+18,38139,White,33,95000,2,0
XL3-1501892,9,1.46E+18,1.46E+18,38139,White,33,55000,2,1
XL3-1529270,11,1.46E+18,1.46E+18,55240,White,30,80000,1,0
XL3-1529270,9,1.46E+18,1.46E+18,55240,White,30,55000,1,1
XL3-1031005,10,1.46E+18,1.46E+18,32622,Silver,33,85000,12,0
XL3-1031005,23,1.46E+18,1.46E+18,32622,Silver,33,48000,12,1
XL3-1161483,35,1.46E+18,1.46E+18,27979,Black,31,80000,17,0
XL3-1161483,8,1.46E+18,1.46E+18,27979,Black,31,38000,17,1
XL3-1052917,1,1.46E+18,1.46E+18,50463,Silver,31,70000,23,0
XL3-1052917,28,1.46E+18,1.46E+18,50463,Silver,31,28000,23,1
XL3-1003613,36,1.46E+18,1.46E+18,37498,Black,32,90000,11,0
XL3-1003613,2,1.46E+18,1.46E+18,37498,Black,32,46000,11,1
XL3-1531739,7,1.46E+18,1.46E+18,51750,Silver,32,95000,10,0
XL3-1531739,21,1.46E+18,1.46E+18,51750,Silver,32,42000,10,1
XL3-1220978,23,1.46E+18,1.46E+18,31443,Silver,31,95000,7,0
XL3-1220978,6,1.46E+18,1.46E+18,31443,Silver,31,51000,7,1
XL3-1052463,10,1.46E+18,1.46E+18,20124,White,31,85000,6,0
XL3-1052463,11,1.46E+18,1.46E+18,20124,White,31,59000,6,1
XL3-1534425,3,1.46E+18,1.46E+18,22515,White,29,75000,3,0
XL3-1534425,6,1.46E+18,1.46E+18,22515,White,29,71000,3,1
XL3-1559986,15,1.46E+18,1.46E+18,15578,White,31,100000,7,0
XL3-1559986,6,1.46E+18,1.46E+18,15578,White,31,64000,7,1
XL3-1048265,0,1.46E+18,1.46E+18,64302,Black,29,70000,18,0
XL3-1048265,34,1.46E+18,1.46E+18,64302,Black,29,33000,18,1
XL3-1523364,9,1.46E+18,1.47E+18,32706,Silver,57,90000,4,0
XL3-1523364,25,1.46E+18,1.47E+18,32706,Silver,57,49000,4,1
XL3-1500394,2,1.46E+18,1.46E+18,38273,Silver,32,84000,6,0
XL3-1500394,27,1.46E+18,1.46E+18,38273,Silver,32,33000,6,1
XL3-1249611,18,1.46E+18,1.46E+18,43600,White,32,84000,5,0
XL3-1249611,5,1.46E+18,1.46E+18,43600,White,32,60000,5,1
XL3-1555594,1,1.46E+18,1.46E+18,22133,Silver,32,90000,4,0
XL3-1555594,23,1.46E+18,1.46E+18,22133,Silver,32,48000,4,1
XL3-1548255,22,1.46E+18,1.46E+18,46145,Silver,31,86000,13,0
XL3-1548255,13,1.46E+18,1.46E+18,46145,Silver,31,40000,13,1
XL3-1166398,3,1.46E+18,1.46E+18,45818,White,31,70000,8,0
XL3-1166398,11,1.46E+18,1.46E+18,45818,White,31,45000,8,1
XL3-1078568,9,1.46E+18,1.46E+18,27552,White,32,74000,4,0
XL3-1078568,6,1.46E+18,1.46E+18,27552,White,32,54000,4,1
XL3-1019091,8,1.46E+18,1.46E+18,51291,White,32,83000,15,0
XL3-1019091,16,1.46E+18,1.46E+18,51291,White,32,42000,15,1
XL3-1558586,15,1.46E+18,1.46E+18,43316,Silver,31,83000,10,0
XL3-1558586,15,1.46E+18,1.46E+18,43316,Silver,31,49000,10,1
XL3-1510163,17,1.46E+18,1.46E+18,39570,White,33,90000,6,0
XL3-1510163,13,1.46E+18,1.46E+18,39570,White,33,43000,6,1
XL3-1037656,1,1.46E+18,1.46E+18,41211,White,30,75000,2,0
XL3-1037656,18,1.46E+18,1.46E+18,41211,White,30,49000,2,1
XL3-1556746,10,1.46E+18,1.46E+18,38584,White,30,80000,5,0
XL3-1556746,19,1.46E+18,1.46E+18,38584,White,30,41000,5,1
XL3-1511152,2,1.46E+18,1.46E+18,17120,Black,30,90000,5,0
XL3-1511152,5,1.46E+18,1.46E+18,17120,Black,30,45000,5,1
XL3-1533604,26,1.46E+18,1.46E+18,38046,Silver,31,85000,15,0
XL3-1533604,22,1.46E+18,1.46E+18,38046,Silver,31,20000,15,1
XL3-1008147,9,1.46E+18,1.46E+18,32772,White,30,80000,4,0
XL3-1008147,17,1.46E+18,1.46E+18,32772,White,30,53000,4,1
XL3-1554036,26,1.46E+18,1.46E+18,28737,Silver,32,97000,15,0
XL3-1554036,6,1.46E+18,1.46E+18,28737,Silver,32,45000,15,1
XL3-1041620,8,1.46E+18,1.46E+18,64324,White,32,75000,2,0
XL3-1041620,17,1.46E+18,1.46E+18,64324,White,32,49000,2,1
XL3-1214596,9,1.46E+18,1.46E+18,34885,White,32,85000,3,0
XL3-1214596,11,1.46E+18,1.46E+18,34885,White,32,58000,3,1
XL3-1535825,19,1.46E+18,1.46E+18,23287,White,31,90000,7,0
XL3-1535825,13,1.46E+18,1.46E+18,23287,White,31,49000,7,1
XL3-1012039,7,1.46E+18,1.46E+18,32488,White,31,85000,6,0
XL3-1012039,14,1.46E+18,1.46E+18,32488,White,31,49000,6,1
XL3-1161215,15,1.46E+18,1.46E+18,45579,White,31,85000,2,0
XL3-1161215,17,1.46E+18,1.46E+18,45579,White,31,45000,2,1
XL3-1106718,14,1.46E+18,1.46E+18,32068,White,32,80000,1,0
XL3-1106718,4,1.46E+18,1.46E+18,32068,White,32,50000,1,1
XL3-1544910,21,1.46E+18,1.46E+18,50564,Silver,33,85000,6,0
XL3-1544910,6,1.46E+18,1.46E+18,50564,Silver,33,39000,6,1
XL3-1032933,13,1.46E+18,1.46E+18,43300,White,32,80000,2,0
XL3-1032933,11,1.46E+18,1.46E+18,43300,White,32,42000,2,1
XL3-1112763,0,1.46E+18,1.46E+18,37372,White,31,85000,2,0
XL3-1112763,22,1.46E+18,1.46E+18,37372,White,31,55000,2,1
XL3-1539861,30,1.46E+18,1.46E+18,36058,Black,32,85000,6,0
XL3-1539861,9,1.46E+18,1.46E+18,36058,Black,32,45000,6,1
XL3-1545674,15,1.46E+18,1.46E+18,33758,Silver,33,80000,14,0
XL3-1545674,24,1.46E+18,1.46E+18,33758,Silver,33,35000,14,1
XL3-1546653,0,1.46E+18,1.46E+18,47923,White,31,85000,3,0
XL3-1546653,10,1.46E+18,1.46E+18,47923,White,31,75000,3,1
XL3-1538936,23,1.46E+18,1.46E+18,36042,Silver,32,80000,9,0
XL3-1538936,2,1.46E+18,1.46E+18,36042,Silver,32,25000,9,1
XL3-1066076,9,1.46E+18,1.46E+18,21275,White,31,80000,2,1
XL3-1212237,3,1.46E+18,1.46E+18,53388,White,31,85000,5,0
XL3-1212237,21,1.46E+18,1.46E+18,53388,White,31,40000,5,1
XL3-1189349,20,1.46E+18,1.46E+18,54339,Silver,30,100000,4,0
XL3-1189349,29,1.46E+18,1.46E+18,54339,Silver,30,60000,4,1
XL3-1529397,14,1.46E+18,1.46E+18,18114,White,30,90000,7,0
XL3-1529397,9,1.46E+18,1.46E+18,18114,White,30,60000,7,1
XL3-1553598,13,1.46E+18,1.46E+18,34665,White,30,85000,9,0
XL3-1553598,19,1.46E+18,1.46E+18,34665,White,30,47000,9,1
XL3-1545897,8,1.46E+18,1.46E+18,34040,White,30,80000,3,0
XL3-1545897,18,1.46E+18,1.46E+18,34040,White,30,55000,3,1
XL3-1154209,13,1.45E+18,1.47E+18,39772,Brown,35,80000,74,0
XL3-1154209,56,1.46E+18,1.47E+18,39772,Brown,35,25000,74,1
XL3-1526762,53,1.46E+18,1.47E+18,46973,Brown,30,85000,25,0
XL3-1526762,9,1.46E+18,1.47E+18,46973,Brown,30,15000,25,1
XL3-1012741,8,1.46E+18,1.46E+18,36770,Silver,32,80000,9,0
XL3-1012741,28,1.46E+18,1.46E+18,36770,Silver,32,42000,9,1
XL3-1546501,29,1.46E+18,1.46E+18,21735,Silver,32,80000,14,0
XL3-1546501,11,1.46E+18,1.46E+18,21735,Silver,32,40000,14,1
XL3-1564934,22,1.46E+18,1.47E+18,48248,Black,34,85000,47,0
XL3-1564934,41,1.46E+18,1.47E+18,48248,Black,34,70000,47,1
XL3-1081166,53,1.46E+18,1.47E+18,37096,Brown,33,70000,43,0
XL3-1081166,33,1.46E+18,1.47E+18,37096,Brown,33,100000,43,1
XL3-1009379,17,1.46E+18,1.46E+18,31328,White,30,75000,10,0
XL3-1009379,4,1.46E+18,1.46E+18,31328,White,30,52000,10,1
XL3-1518945,34,1.46E+18,1.46E+18,27997,Black,30,90000,5,0
XL3-1518945,1,1.46E+18,1.46E+18,27997,Black,30,40000,5,1
XL3-1101882,1,1.46E+18,1.46E+18,45202,Silver,31,85000,10,0
XL3-1101882,34,1.46E+18,1.46E+18,45202,Silver,31,35000,10,1
XL3-1022064,8,1.46E+18,1.46E+18,30985,Silver,33,80000,5,0
XL3-1022064,24,1.46E+18,1.46E+18,30985,Silver,33,42000,5,1
XL3-1182476,12,1.46E+18,1.46E+18,46310,White,32,75000,6,0
XL3-1182476,20,1.46E+18,1.46E+18,46310,White,32,37000,6,1
XL3-1001539,22,1.46E+18,1.46E+18,35950,Silver,33,80000,4,0
XL3-1001539,16,1.46E+18,1.46E+18,35950,Silver,33,36000,4,1
XL3-1034839,5,1.46E+18,1.46E+18,25261,White,33,85000,6,0
XL3-1034839,19,1.46E+18,1.46E+18,25261,White,33,44000,6,1
XL3-1190653,22,1.46E+18,1.46E+18,47623,Silver,34,85000,2,0
XL3-1190653,2,1.46E+18,1.46E+18,47623,Silver,34,47000,2,1
XL3-1555558,31,1.46E+18,1.46E+18,32189,Black,31,90000,6,0
XL3-1555558,0,1.46E+18,1.46E+18,32189,Black,31,50000,6,1
XL3-1027695,11,1.46E+18,1.47E+18,18282,Black,31,90000,42,0
XL3-1027695,2,1.46E+18,1.47E+18,18282,Black,31,20000,42,1
XL3-1533794,26,1.46E+18,1.46E+18,34751,Silver,30,95000,4,0
XL3-1533794,3,1.46E+18,1.46E+18,34751,Silver,30,42000,4,1
XL3-1507165,14,1.46E+18,1.46E+18,23797,White,30,90000,2,0
XL3-1507165,11,1.46E+18,1.46E+18,23797,White,30,47000,2,1
XL3-1224507,41,1.46E+18,1.46E+18,38742,Black,31,90000,8,0
XL3-1224507,1,1.46E+18,1.46E+18,38742,Black,31,35000,8,1
XL3-1553692,50,1.46E+18,1.47E+18,43579,Brown,31,85000,44,0
XL3-1553692,20,1.46E+18,1.47E+18,43579,Brown,31,15000,44,1
